transaction_id,business_id,account_id,transaction_date,amount,transaction_type,category,merchant_name,payment_mode,balance_after_transaction,city,branch,season,description
TXN-100694,4,ACC-1004,2024-10-20,377170.4,credit,sales,Customer Receipt,RTGS,1372095.61,Mumbai,Mumbai Mira-Bhayandar Branch,Q4 - Festival,Sales transaction via cheque
TXN-106498,33,ACC-1033,2024-10-20,42191.74,debit,rent,Ahluwalia and Sons,UPI,844607.2,Coimbatore,Coimbatore Ulhasnagar Branch,Q4 - Festival,Rent transaction via cash
TXN-102698,14,ACC-1014,2024-10-20,1118.17,debit,fuel,Goda Ltd,cheque,2110187.71,Mumbai,Mumbai Anantapur Branch,Q4 - Festival,Fuel transaction via NEFT
TXN-108495,43,ACC-1043,2024-10-20,10852.82,debit,maintenance,"Kamdar, Kulkarni and Shah",card,2344986.9,Delhi,Delhi Tirupati Branch,Q4 - Festival,Maintenance transaction via cheque
TXN-103690,19,ACC-1019,2024-10-20,6591.41,credit,refund,Customer Receipt,cash,1956163.98,Bengaluru,Bengaluru Vellore Branch,Q4 - Festival,Refund transaction via card
TXN-109299,47,ACC-1047,2024-10-20,20845.64,debit,rent,Bir LLC,cash,-108914.2,Mumbai,Mumbai Karimnagar Branch,Q4 - Festival,Rent transaction via NEFT
TXN-107502,38,ACC-1038,2024-10-20,20297.51,credit,refund,Customer Receipt,UPI,1910045.67,Hyderabad,Hyderabad Ongole Branch,Q4 - Festival,Refund transaction via UPI
TXN-104897,25,ACC-1025,2024-10-20,25511.13,debit,internet,"Dube, Ganesan and Varkey",cash,48537.92,Chennai,Chennai Kota Branch,Q4 - Festival,Internet transaction via cash
TXN-100494,3,ACC-1003,2024-10-20,307746.05,credit,sales,Customer Receipt,NEFT,2798600.27,Chennai,Chennai Narasaraopet Branch,Q4 - Festival,Sales transaction via cheque
TXN-101306,7,ACC-1007,2024-10-20,22966.4,credit,refund,Customer Receipt,card,3460228.71,Chennai,Chennai Bettiah Branch,Q4 - Festival,Refund transaction via RTGS
TXN-103901,20,ACC-1020,2024-10-20,14897.21,debit,tax payment,Sood-Rai,cheque,1456917.2,Hyderabad,Hyderabad Bardhaman Branch,Q4 - Festival,Tax payment transaction via UPI
TXN-106097,31,ACC-1031,2024-10-21,40898.07,debit,rent,Chawla and Sons,cheque,3845036.98,Coimbatore,Coimbatore Thoothukudi Branch,Q4 - Festival,Rent transaction via cheque
TXN-104898,25,ACC-1025,2024-10-21,176489.52,credit,sales,Customer Receipt,card,225027.44,Chennai,Chennai Kota Branch,Q4 - Festival,Sales transaction via RTGS
TXN-109691,49,ACC-1049,2024-10-21,9474.64,credit,refund,Customer Receipt,cheque,2981405.09,Chennai,Chennai Katni Branch,Q4 - Festival,Refund transaction via cheque
TXN-105095,26,ACC-1026,2024-10-21,17192.72,debit,internet,"Ramakrishnan, Setty and Lata",NEFT,1502346.82,Hyderabad,Hyderabad Arrah Branch,Q4 - Festival,Internet transaction via cheque
TXN-100292,2,ACC-1002,2024-10-21,26369.9,debit,rent,"Toor, Buch and Borde",RTGS,2782551.82,Hyderabad,Hyderabad Vellore Branch,Q4 - Festival,Rent transaction via NEFT
TXN-100891,5,ACC-1005,2024-10-21,21282.35,credit,refund,Customer Receipt,cash,-306858.9,Coimbatore,Coimbatore New Delhi Branch,Q4 - Festival,Refund transaction via card
TXN-109901,50,ACC-1050,2024-10-21,3083.51,debit,vendor payment,"Issac, Nigam and Pandya",RTGS,3709907.56,Coimbatore,Coimbatore Mysore Branch,Q4 - Festival,Vendor payment transaction via RTGS
TXN-107894,40,ACC-1040,2024-10-21,21685.02,debit,utilities,Viswanathan-Narayanan,cash,1042135.64,Mumbai,Mumbai Thane Branch,Q4 - Festival,Utilities transaction via cash
TXN-109096,46,ACC-1046,2024-10-21,17381.16,credit,refund,Customer Receipt,cash,3366748.73,Coimbatore,Coimbatore Katihar Branch,Q4 - Festival,Refund transaction via cash
TXN-108100,41,ACC-1041,2024-10-21,42084.68,debit,rent,Narula-Sachar,RTGS,2599467.55,Hyderabad,Hyderabad Udaipur Branch,Q4 - Festival,Rent transaction via cash
TXN-106499,33,ACC-1033,2024-10-21,18361.16,credit,refund,Customer Receipt,NEFT,862968.36,Coimbatore,Coimbatore Ulhasnagar Branch,Q4 - Festival,Refund transaction via NEFT
TXN-101698,9,ACC-1009,2024-10-21,203807.15,credit,sales,Customer Receipt,card,3213775.33,Chennai,Chennai Vasai-Virar Branch,Q4 - Festival,Sales transaction via UPI
TXN-102699,14,ACC-1014,2024-10-21,207185.62,credit,sales,Customer Receipt,card,2317373.33,Mumbai,Mumbai Anantapur Branch,Q4 - Festival,Sales transaction via NEFT
TXN-105902,30,ACC-1030,2024-10-21,2136.66,credit,refund,Customer Receipt,NEFT,3186320.27,Chennai,Chennai Unnao Branch,Q4 - Festival,Refund transaction via RTGS
TXN-103096,16,ACC-1016,2024-10-21,26310.56,debit,maintenance,Basu-Thaman,NEFT,1814447.4,Coimbatore,Coimbatore Panvel Branch,Q4 - Festival,Maintenance transaction via UPI
TXN-109497,48,ACC-1048,2024-10-21,11282.89,debit,inventory purchase,"Sani, Mall and Panchal",cash,2170415.22,Hyderabad,Hyderabad Raebareli Branch,Q4 - Festival,Inventory purchase transaction via UPI
TXN-105496,28,ACC-1028,2024-10-21,191963.18,debit,salary,Nadig PLC,RTGS,1930844.37,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q4 - Festival,Salary transaction via card
TXN-109300,47,ACC-1047,2024-10-21,1998.4,debit,fuel,Verma-Babu,NEFT,-110912.6,Mumbai,Mumbai Karimnagar Branch,Q4 - Festival,Fuel transaction via card
TXN-104499,23,ACC-1023,2024-10-21,86705.39,credit,sales,Customer Receipt,card,-71635.04,Chennai,Chennai Udupi Branch,Q4 - Festival,Sales transaction via card
TXN-102895,15,ACC-1015,2024-10-21,12595.39,credit,refund,Customer Receipt,UPI,2292945.95,Bengaluru,Bengaluru Nashik Branch,Q4 - Festival,Refund transaction via cash
TXN-104096,21,ACC-1021,2024-10-21,149131.8,credit,sales,Customer Receipt,card,2653729.48,Bengaluru,Bengaluru Hajipur Branch,Q4 - Festival,Sales transaction via cash
TXN-107304,37,ACC-1037,2024-10-21,20166.06,debit,vendor payment,"Rana, Das and Deol",RTGS,2034335.66,Chennai,Chennai Surendranagar Dudhrej Branch,Q4 - Festival,Vendor payment transaction via NEFT
TXN-103295,17,ACC-1017,2024-10-21,69763.92,credit,sales,Customer Receipt,cheque,1239654.32,Delhi,Delhi Jaipur Branch,Q4 - Festival,Sales transaction via NEFT
TXN-101894,10,ACC-1010,2024-10-21,14445.89,debit,inventory purchase,Shah LLC,UPI,1519129.03,Delhi,Delhi Tadipatri Branch,Q4 - Festival,Inventory purchase transaction via cash
TXN-105688,29,ACC-1029,2024-10-21,20439.77,debit,utilities,Khurana-Bahri,RTGS,1273615.72,Hyderabad,Hyderabad Parbhani Branch,Q4 - Festival,Utilities transaction via RTGS
TXN-104702,24,ACC-1024,2024-10-22,17518.42,debit,inventory purchase,"Devan, Misra and Dhingra",NEFT,1935188.5,Mumbai,Mumbai Thanjavur Branch,Q4 - Festival,Inventory purchase transaction via UPI
TXN-100092,1,ACC-1001,2024-10-22,144470.9,credit,sales,Customer Receipt,cash,2349416.42,Chennai,Chennai Kalyan-Dombivli Branch,Q4 - Festival,Sales transaction via cash
TXN-105096,26,ACC-1026,2024-10-22,24147.7,debit,maintenance,Thaman and Sons,cash,1478199.12,Hyderabad,Hyderabad Arrah Branch,Q4 - Festival,Maintenance transaction via RTGS
TXN-104296,22,ACC-1022,2024-10-22,6069.93,debit,maintenance,Chatterjee-Sangha,card,1980863.4,Coimbatore,Coimbatore Farrukhabad Branch,Q4 - Festival,Maintenance transaction via cheque
TXN-102293,12,ACC-1012,2024-10-22,4575.68,credit,refund,Customer Receipt,card,1722855.08,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q4 - Festival,Refund transaction via RTGS
TXN-107503,38,ACC-1038,2024-10-22,10395.55,credit,refund,Customer Receipt,cash,1920441.22,Hyderabad,Hyderabad Ongole Branch,Q4 - Festival,Refund transaction via UPI
TXN-102495,13,ACC-1013,2024-10-22,399707.58,credit,sales,Customer Receipt,RTGS,1379754.49,Chennai,Chennai Anand Branch,Q4 - Festival,Sales transaction via cash
TXN-100293,2,ACC-1002,2024-10-22,361581.41,credit,sales,Customer Receipt,RTGS,3144133.23,Hyderabad,Hyderabad Vellore Branch,Q4 - Festival,Sales transaction via cash
TXN-101699,9,ACC-1009,2024-10-22,21552.26,debit,tax payment,Shah Group,cash,3192223.07,Chennai,Chennai Vasai-Virar Branch,Q4 - Festival,Tax payment transaction via cash
TXN-107698,39,ACC-1039,2024-10-22,102677.92,credit,sales,Customer Receipt,cheque,1469886.38,Delhi,Delhi Ramgarh Branch,Q4 - Festival,Sales transaction via card
TXN-108893,45,ACC-1045,2024-10-22,7650.75,credit,refund,Customer Receipt,RTGS,2041140.01,Mumbai,Mumbai Ulhasnagar Branch,Q4 - Festival,Refund transaction via cash
TXN-101489,8,ACC-1008,2024-10-22,22532.65,debit,vendor payment,Chanda-Sharaf,UPI,489274.58,Mumbai,Mumbai Dewas Branch,Q4 - Festival,Vendor payment transaction via UPI
TXN-108292,42,ACC-1042,2024-10-22,158454.06,credit,sales,Customer Receipt,RTGS,1695338.2,Coimbatore,Coimbatore Raiganj Branch,Q4 - Festival,Sales transaction via UPI
TXN-103691,19,ACC-1019,2024-10-22,25157.68,credit,refund,Customer Receipt,UPI,1981321.66,Bengaluru,Bengaluru Vellore Branch,Q4 - Festival,Refund transaction via cash
TXN-106696,34,ACC-1034,2024-10-22,214179.78,credit,sales,Customer Receipt,cash,1867771.28,Delhi,Delhi Tadipatri Branch,Q4 - Festival,Sales transaction via NEFT
TXN-105299,27,ACC-1027,2024-10-22,7365.18,debit,loan EMI,Misra-Chaudhari,RTGS,3541377.47,Bengaluru,Bengaluru Madanapalle Branch,Q4 - Festival,Loan emi transaction via RTGS
TXN-106293,32,ACC-1032,2024-10-22,10252.0,debit,fuel,Sampath and Sons,cash,791027.04,Chennai,Chennai Silchar Branch,Q4 - Festival,Fuel transaction via UPI
TXN-104097,21,ACC-1021,2024-10-22,48927.85,credit,sales,Customer Receipt,RTGS,2702657.33,Bengaluru,Bengaluru Hajipur Branch,Q4 - Festival,Sales transaction via card
TXN-108701,44,ACC-1044,2024-10-22,28556.41,debit,fuel,Banik-Ramaswamy,UPI,1242475.18,Bengaluru,Bengaluru Loni Branch,Q4 - Festival,Fuel transaction via UPI
TXN-106898,35,ACC-1035,2024-10-22,5228.82,debit,loan EMI,Garg and Sons,NEFT,2192633.97,Chennai,Chennai Dharmavaram Branch,Q4 - Festival,Loan emi transaction via cash
TXN-109498,48,ACC-1048,2024-10-22,9650.39,debit,maintenance,"Edwin, Nori and Lal",UPI,2160764.83,Hyderabad,Hyderabad Raebareli Branch,Q4 - Festival,Maintenance transaction via RTGS
TXN-108496,43,ACC-1043,2024-10-22,18537.18,debit,inventory purchase,Bandi and Sons,cheque,2326449.72,Delhi,Delhi Tirupati Branch,Q4 - Festival,Inventory purchase transaction via NEFT
TXN-102093,11,ACC-1011,2024-10-22,47184.52,debit,rent,Hegde and Sons,RTGS,2427468.04,Delhi,Delhi Avadi Branch,Q4 - Festival,Rent transaction via NEFT
TXN-106098,31,ACC-1031,2024-10-22,8698.41,credit,refund,Customer Receipt,UPI,3853735.39,Coimbatore,Coimbatore Thoothukudi Branch,Q4 - Festival,Refund transaction via cash
TXN-107099,36,ACC-1036,2024-10-22,28308.5,debit,utilities,Bhardwaj Ltd,UPI,2736217.67,Delhi,Delhi Dharmavaram Branch,Q4 - Festival,Utilities transaction via card
TXN-103902,20,ACC-1020,2024-10-23,90601.59,credit,sales,Customer Receipt,NEFT,1547518.79,Hyderabad,Hyderabad Bardhaman Branch,Q4 - Festival,Sales transaction via cheque
TXN-109902,50,ACC-1050,2024-10-23,528.16,debit,maintenance,"Chakraborty, Palan and Kala",NEFT,3709379.4,Coimbatore,Coimbatore Mysore Branch,Q4 - Festival,Maintenance transaction via card
TXN-108497,43,ACC-1043,2024-10-23,10609.79,debit,inventory purchase,Nagi-Mander,UPI,2315839.93,Delhi,Delhi Tirupati Branch,Q4 - Festival,Inventory purchase transaction via UPI
TXN-100495,3,ACC-1003,2024-10-23,13291.58,debit,vendor payment,Kade Group,RTGS,2785308.69,Chennai,Chennai Narasaraopet Branch,Q4 - Festival,Vendor payment transaction via NEFT
TXN-104703,24,ACC-1024,2024-10-23,21287.91,debit,utilities,Kale-Chaudry,cheque,1913900.59,Mumbai,Mumbai Thanjavur Branch,Q4 - Festival,Utilities transaction via cash
TXN-101307,7,ACC-1007,2024-10-23,22263.01,debit,utilities,Bhatti-Dugal,cheque,3437965.7,Chennai,Chennai Bettiah Branch,Q4 - Festival,Utilities transaction via card
TXN-106500,33,ACC-1033,2024-10-23,21860.05,debit,utilities,"Yogi, Rattan and Aurora",card,841108.31,Coimbatore,Coimbatore Ulhasnagar Branch,Q4 - Festival,Utilities transaction via RTGS
TXN-103497,18,ACC-1018,2024-10-23,202638.83,credit,sales,Customer Receipt,UPI,1894640.89,Chennai,Chennai Darbhanga Branch,Q4 - Festival,Sales transaction via NEFT
TXN-108894,45,ACC-1045,2024-10-23,160217.19,credit,sales,Customer Receipt,NEFT,2201357.2,Mumbai,Mumbai Ulhasnagar Branch,Q4 - Festival,Sales transaction via cheque
TXN-105689,29,ACC-1029,2024-10-23,17151.55,credit,refund,Customer Receipt,RTGS,1290767.27,Hyderabad,Hyderabad Parbhani Branch,Q4 - Festival,Refund transaction via cheque
TXN-109692,49,ACC-1049,2024-10-23,148546.88,credit,sales,Customer Receipt,NEFT,3129951.97,Chennai,Chennai Katni Branch,Q4 - Festival,Sales transaction via cash
TXN-100294,2,ACC-1002,2024-10-23,32915.98,debit,rent,Parsa Ltd,card,3111217.25,Hyderabad,Hyderabad Vellore Branch,Q4 - Festival,Rent transaction via UPI
TXN-100695,4,ACC-1004,2024-10-23,5016.45,debit,loan EMI,Lad and Sons,UPI,1367079.16,Mumbai,Mumbai Mira-Bhayandar Branch,Q4 - Festival,Loan emi transaction via card
TXN-104500,23,ACC-1023,2024-10-23,7352.28,credit,refund,Customer Receipt,card,-64282.76,Chennai,Chennai Udupi Branch,Q4 - Festival,Refund transaction via cash
TXN-107100,36,ACC-1036,2024-10-23,19283.01,debit,maintenance,Modi and Sons,cash,2716934.66,Delhi,Delhi Dharmavaram Branch,Q4 - Festival,Maintenance transaction via UPI
TXN-105903,30,ACC-1030,2024-10-23,240598.54,credit,sales,Customer Receipt,UPI,3426918.81,Chennai,Chennai Unnao Branch,Q4 - Festival,Sales transaction via RTGS
TXN-101895,10,ACC-1010,2024-10-23,27840.03,credit,refund,Customer Receipt,cheque,1546969.06,Delhi,Delhi Tadipatri Branch,Q4 - Festival,Refund transaction via RTGS
TXN-107699,39,ACC-1039,2024-10-23,2266.01,debit,vendor payment,Lalla-Sha,NEFT,1467620.37,Delhi,Delhi Ramgarh Branch,Q4 - Festival,Vendor payment transaction via cash
TXN-102094,11,ACC-1011,2024-10-23,21663.59,credit,refund,Customer Receipt,NEFT,2449131.63,Delhi,Delhi Avadi Branch,Q4 - Festival,Refund transaction via card
TXN-107895,40,ACC-1040,2024-10-23,20811.07,credit,refund,Customer Receipt,card,1062946.71,Mumbai,Mumbai Thane Branch,Q4 - Festival,Refund transaction via RTGS
TXN-102896,15,ACC-1015,2024-10-23,27112.71,credit,refund,Customer Receipt,NEFT,2320058.66,Bengaluru,Bengaluru Nashik Branch,Q4 - Festival,Refund transaction via cash
TXN-109097,46,ACC-1046,2024-10-23,12107.51,debit,maintenance,Grewal-Bakshi,cash,3354641.22,Coimbatore,Coimbatore Katihar Branch,Q4 - Festival,Maintenance transaction via UPI
TXN-101097,6,ACC-1006,2024-10-23,1397.37,credit,refund,Customer Receipt,cash,3026564.44,Coimbatore,Coimbatore Gopalpur Branch,Q4 - Festival,Refund transaction via RTGS
TXN-106294,32,ACC-1032,2024-10-24,23482.78,debit,tax payment,Golla-Sule,card,767544.26,Chennai,Chennai Silchar Branch,Q4 - Festival,Tax payment transaction via cash
TXN-101308,7,ACC-1007,2024-10-24,23959.74,debit,maintenance,Rajagopalan-Chokshi,NEFT,3414005.96,Chennai,Chennai Bettiah Branch,Q4 - Festival,Maintenance transaction via RTGS
TXN-105097,26,ACC-1026,2024-10-24,29026.31,credit,refund,Customer Receipt,RTGS,1507225.43,Hyderabad,Hyderabad Arrah Branch,Q4 - Festival,Refund transaction via RTGS
TXN-104098,21,ACC-1021,2024-10-24,327812.07,credit,sales,Customer Receipt,card,3030469.4,Bengaluru,Bengaluru Hajipur Branch,Q4 - Festival,Sales transaction via RTGS
TXN-101098,6,ACC-1006,2024-10-24,19317.77,debit,internet,Banik and Sons,RTGS,3007246.67,Coimbatore,Coimbatore Gopalpur Branch,Q4 - Festival,Internet transaction via RTGS
TXN-107305,37,ACC-1037,2024-10-24,49956.14,debit,rent,Mandal and Sons,UPI,1984379.52,Chennai,Chennai Surendranagar Dudhrej Branch,Q4 - Festival,Rent transaction via UPI
TXN-102294,12,ACC-1012,2024-10-24,49682.02,debit,rent,Gopal-Nadig,UPI,1673173.06,Coimbatore,Coimbatore Raurkela Industrial Township Branch,Q4 - Festival,Rent transaction via cheque
TXN-106099,31,ACC-1031,2024-10-24,8989.69,debit,inventory purchase,Sule-Sachdeva,card,3844745.7,Coimbatore,Coimbatore Thoothukudi Branch,Q4 - Festival,Inventory purchase transaction via NEFT
TXN-107700,39,ACC-1039,2024-10-24,21238.43,debit,vendor payment,"Shan, Soni and Tailor",card,1446381.94,Delhi,Delhi Ramgarh Branch,Q4 - Festival,Vendor payment transaction via NEFT
TXN-109301,47,ACC-1047,2024-10-24,28196.32,credit,refund,Customer Receipt,RTGS,-82716.28,Mumbai,Mumbai Karimnagar Branch,Q4 - Festival,Refund transaction via cheque
TXN-106697,34,ACC-1034,2024-10-24,47118.4,debit,rent,Konda-Pandit,UPI,1820652.88,Delhi,Delhi Tadipatri Branch,Q4 - Festival,Rent transaction via cash
TXN-104899,25,ACC-1025,2024-10-24,187577.4,credit,sales,Customer Receipt,NEFT,412604.84,Chennai,Chennai Kota Branch,Q4 - Festival,Sales transaction via RTGS
TXN-103296,17,ACC-1017,2024-10-24,15900.87,debit,inventory purchase,"Kurian, Kamdar and Raghavan",UPI,1223753.45,Delhi,Delhi Jaipur Branch,Q4 - Festival,Inventory purchase transaction via card
TXN-105497,28,ACC-1028,2024-10-24,29627.56,debit,tax payment,Palla-Loyal,NEFT,1901216.81,Coimbatore,Coimbatore Bhalswa Jahangir Pur Branch,Q4 - Festival,Tax payment transaction via card
TXN-103692,19,ACC-1019,2024-10-24,129149.62,credit,sales,Customer Receipt,NEFT,2110471.28,Bengaluru,Bengaluru Vellore Branch,Q4 - Festival,Sales transaction via cheque
TXN-103097,16,ACC-1016,2024-10-24,190764.51,credit,sales,Customer Receipt,cash,2005211.91,Coimbatore,Coimbatore Panvel Branch,Q4 - Festival,Sales transaction via card
TXN-108895,45,ACC-1045,2024-10-24,11201.79,debit,loan EMI,Ramakrishnan-Chad,NEFT,2190155.41,Mumbai,Mumbai Ulhasnagar Branch,Q4 - Festival,Loan emi transaction via NEFT
TXN-103498,18,ACC-1018,2024-10-24,9309.18,debit,inventory purchase,Sankar PLC,UPI,1885331.71,Chennai,Chennai Darbhanga Branch,Q4 - Festival,Inventory purchase transaction via RTGS
TXN-109499,48,ACC-1048,2024-10-24,9230.58,debit,maintenance,Shanker and Sons,cash,2151534.25,Hyderabad,Hyderabad Raebareli Branch,Q4 - Festival,Maintenance transaction via card
TXN-101490,8,ACC-1008,2024-10-24,9071.29,debit,utilities,Pradhan-Karnik,cheque,480203.29,Mumbai,Mumbai Dewas Branch,Q4 - Festival,Utilities transaction via NEFT
TXN-106899,35,ACC-1035,2024-10-24,10237.3,credit,refund,Customer Receipt,cheque,2202871.27,Chennai,Chennai Dharmavaram Branch,Q4 - Festival,Refund transaction via cash
TXN-108101,41,ACC-1041,2024-10-24,34777.18,debit,rent,"Bal, Jha and Ray",cash,2564690.37,Hyderabad,Hyderabad Udaipur Branch,Q4 - Festival,Rent transaction via card
TXN-100295,2,ACC-1002,2024-10-24,20075.02,debit,maintenance,"Dani, Kara and Chanda",cash,3091142.23,Hyderabad,Hyderabad Vellore Branch,Q4 - Festival,Maintenance transaction via card
TXN-109098,46,ACC-1046,2024-10-24,23308.69,debit,tax payment,Basak and Sons,NEFT,3331332.53,Coimbatore,Coimbatore Katihar Branch,Q4 - Festival,Tax payment transaction via card
TXN-105300,27,ACC-1027,2024-10-24,19566.72,debit,tax payment,"Bhalla, Mann and Golla",UPI,3521810.75,Bengaluru,Bengaluru Madanapalle Branch,Q4 - Festival,Tax payment transaction via UPI
TXN-100696,4,ACC-1004,2024-10-24,215723.34,credit,sales,Customer Receipt,RTGS,1582802.5,Mumbai,Mumbai Mira-Bhayandar Branch,Q4 - Festival,Sales transaction via cash
TXN-100892,5,ACC-1005,2024-10-24,23490.55,debit,rent,Zachariah-Soni,RTGS,-330349.45,Coimbatore,Coimbatore New Delhi Branch,Q4 - Festival,Rent transaction via cheque
TXN-102700,14,ACC-1014,2024-10-24,14094.14,debit,inventory purchase,Naidu PLC,RTGS,2303279.19,Mumbai,Mumbai Anantapur Branch,Q4 - Festival,Inventory purchase transaction via cheque
TXN-107306,37,ACC-1037,2024-10-25,27920.18,debit,rent,Toor Inc,UPI,1956459.34,Chennai,Chennai Surendranagar Dudhrej Branch,Q4 - Festival,Rent transaction via card
TXN-107504,38,ACC-1038,2024-10-25,27195.2,debit,vendor payment,"Vyas, Kota and Kakar",cash,1893246.02,Hyderabad,Hyderabad Ongole Branch,Q4 - Festival,Vendor payment transaction via cheque
TXN-108102,41,ACC-1041,2024-10-25,10380.42,credit,refund,Customer Receipt,cheque,2575070.79,Hyderabad,Hyderabad Udaipur Branch,Q4 - Festival,Refund transaction via RTGS
TXN-102496,13,ACC-1013,2024-10-25,8316.41,debit,vendor payment,Nanda-Shanker,UPI,1371438.08,Chennai,Chennai Anand Branch,Q4 - Festival,Vendor payment transaction via cheque
TXN-100296,2,ACC-1002,2024-10-25,4917.73,credit,refund,Customer Receipt,RTGS,3096059.96,Hyderabad,Hyderabad Vellore Branch,Q4 - Festival,Refund transaction via cash
TXN-103098,16,ACC-1016,2024-10-25,126013.29,debit,salary,Sura-Kapoor,UPI,1879198.62,Coimbatore,Coimbatore Panvel Branch,Q4 - Festival,Salary transaction via NEFT
TXN-108293,42,ACC-1042,2024-10-25,26978.06,credit,refund,Customer Receipt,NEFT,1722316.26,Coimbatore,Coimbatore Raiganj Branch,Q4 - Festival,Refund transaction via UPI
TXN-109500,48,ACC-1048,2024-10-25,89710.31,credit,sales,Customer Receipt,UPI,2241244.56,Hyderabad,Hyderabad Raebareli Branch,Q4 - Festival,Sales transaction via RTGS
TXN-101700,9,ACC-1009,2024-10-25,172555.9,credit,sales,Customer Receipt,RTGS,3364778.97,Chennai,Chennai Vasai-Virar Branch,Q4 - Festival,Sales transaction via card
TXN-106900,35,ACC-1035,2024-10-25,26037.17,debit,tax payment,"Singhal, Kapoor and Dube",cheque,2176834.1,Chennai,Chennai Dharmavaram Branch,Q4 - Festival,Tax payment transaction via UPI
