loan_id,business_id,lender_name,loan_type,loan_amount,emi_amount,due_date,interest_rate,outstanding_amount,missed_payment_count,loan_status
1716,16,HDFC Bank,invoice financing,9583589.54,411162.61,2026-03-05,18.15,3505369.71,0,active
1717,11,ICICI Bank,working capital loan,5703242.83,206615.81,2027-03-05,10.14,1334251.25,0,active
1718,3,SBI,overdraft,8051802.83,293510.58,2026-06-24,10.41,7095088.11,0,active
1719,37,NBFC,business expansion loan,1186109.83,49760.6,2026-12-27,17.01,297980.65,0,active
1720,13,SBI,overdraft,9181813.8,319017.02,2026-10-20,8.36,3179738.03,1,active
1721,3,Kotak,business expansion loan,5347397.32,206468.95,2025-08-23,13.0,3133006.02,2,active
1722,35,Axis Bank,invoice financing,5106251.05,206604.59,2025-06-25,15.22,3387620.42,0,active
1723,12,Axis Bank,business expansion loan,5847499.7,217445.77,2026-07-02,11.29,2521799.4,0,active
1724,33,SBI,overdraft,3572678.45,135622.84,2026-01-14,12.22,1199202.88,0,active
1725,2,NBFC,machinery loan,4755236.56,171162.1,2026-05-20,9.86,2211475.72,2,active
1726,36,ICICI Bank,vehicle loan,7968462.06,329916.46,2025-09-04,16.35,6301968.39,0,active
1727,10,ICICI Bank,working capital loan,5562410.72,237715.8,2026-01-29,17.95,1562884.78,5,overdue
1728,18,Axis Bank,overdraft,3581615.04,135962.09,2025-06-20,12.22,1356730.58,0,active
1729,14,ICICI Bank,vehicle loan,8597775.37,314057.63,2026-11-29,10.5,3574960.48,5,overdue
1730,42,Kotak,working capital loan,2831867.43,101577.51,2025-11-07,9.71,1206924.85,0,active
1731,30,Axis Bank,invoice financing,6655870.41,236357.35,2025-05-27,9.28,855580.48,0,active
1732,1,ICICI Bank,vehicle loan,9971392.5,397387.69,2027-02-25,14.49,6178038.91,5,overdue
1733,28,SBI,machinery loan,2242808.36,95269.52,2026-12-26,17.64,1733677.65,0,active
1734,48,NBFC,working capital loan,1158760.82,49781.65,2027-02-21,18.22,677646.21,0,active
1735,39,Kotak,vehicle loan,8844753.6,384329.11,2026-05-08,18.81,1274406.3,0,active
1736,11,HDFC Bank,machinery loan,9627626.93,363951.04,2026-09-10,12.03,7988285.38,0,active
1737,32,ICICI Bank,vehicle loan,3076466.52,126015.49,2026-07-14,15.82,554087.86,0,active
1738,16,NBFC,overdraft,2502070.49,87433.46,2026-06-19,8.6,416398.94,0,active
1739,30,NBFC,working capital loan,4740460.79,182639.42,2026-06-23,12.9,2047953.88,0,active
1740,44,ICICI Bank,vehicle loan,1813722.02,61883.19,2025-10-27,7.61,1013800.53,0,active
1741,44,Kotak,machinery loan,4958331.67,166985.59,2027-02-14,7.08,1150332.39,0,active
1742,29,Kotak,machinery loan,1139483.79,46427.63,2026-12-17,15.56,794385.33,0,active
1743,5,NBFC,business expansion loan,3836077.7,138045.52,2026-02-15,9.85,1741640.46,1,active
1744,15,Kotak,machinery loan,1725109.74,68362.27,2027-02-14,14.22,222571.5,0,active
1745,5,HDFC Bank,business expansion loan,1998059.94,77247.22,2026-05-09,13.06,1388135.99,1,active
1746,43,Axis Bank,overdraft,9685060.73,414870.34,2026-03-17,18.07,7532360.04,0,active
1747,36,SBI,vehicle loan,5130353.52,212496.39,2026-03-26,16.37,515643.17,0,active
1748,33,NBFC,overdraft,4753493.85,206196.0,2027-01-07,18.72,1001994.7,1,active
1749,2,NBFC,business expansion loan,4638831.76,187460.35,2025-07-21,15.16,1630745.05,0,active
1750,26,HDFC Bank,overdraft,8678710.25,363951.36,2026-01-14,16.99,4827852.8,0,active
1751,17,NBFC,invoice financing,7206105.12,250912.58,2026-07-22,8.45,3321870.66,0,active
1752,17,Axis Bank,working capital loan,1804924.38,76609.01,2025-11-07,17.6,965338.14,1,active
1753,50,SBI,overdraft,9568186.38,330129.01,2027-01-10,8.07,4233127.12,0,active
1754,21,Axis Bank,invoice financing,7192051.89,316949.73,2025-11-24,19.55,4980788.26,0,active
1755,28,Kotak,vehicle loan,7057697.25,243451.35,2027-02-09,8.06,2972814.61,0,active
1756,29,HDFC Bank,overdraft,4399289.63,186652.08,2027-04-01,17.58,2385318.95,0,active
1757,38,SBI,invoice financing,4269108.44,161811.07,2026-08-30,12.15,1711458.2,0,active
1758,33,ICICI Bank,machinery loan,9889035.55,417262.36,2026-03-11,17.3,6367849.8,8,overdue
1759,15,HDFC Bank,invoice financing,6585471.46,251802.82,2025-08-29,12.55,1121628.32,0,active
1760,49,Axis Bank,vehicle loan,8007700.84,344553.57,2026-12-16,18.3,6101033.38,2,active
1761,11,HDFC Bank,overdraft,7284679.14,253952.01,2025-07-24,8.5,6257459.35,0,active
1762,12,Kotak,overdraft,9913335.74,380699.63,2027-02-07,12.75,7999588.41,0,active
1763,12,Kotak,business expansion loan,4369850.97,167195.35,2027-04-06,12.58,989696.82,0,active
1764,39,HDFC Bank,business expansion loan,2284770.78,88274.66,2026-10-08,13.03,2013242.68,0,active
1765,24,Axis Bank,business expansion loan,9202886.21,359781.72,2026-02-02,13.58,3192447.05,0,active
1766,30,Kotak,invoice financing,1523325.29,65862.66,2026-10-21,18.55,174917.0,0,active
1767,48,NBFC,vehicle loan,5617378.98,239222.33,2027-01-10,17.77,3124389.79,0,active
1768,3,Kotak,vehicle loan,4787282.14,174549.63,2027-03-16,10.42,2420326.53,2,active
1769,48,SBI,business expansion loan,5565666.71,214711.05,2025-06-16,12.96,4826916.92,1,active
1770,30,SBI,working capital loan,1346906.57,52072.9,2025-11-30,13.06,1089065.21,0,active
1771,13,HDFC Bank,vehicle loan,1339785.93,49285.51,2026-01-03,10.81,404509.49,1,active
1772,10,Kotak,machinery loan,4614821.55,177952.65,2025-08-04,12.94,3277106.15,1,active
1773,23,SBI,vehicle loan,1026199.48,38399.81,2026-10-24,11.57,285055.95,5,overdue
1774,40,Kotak,working capital loan,8084663.67,284602.62,2026-11-25,8.91,6109312.36,0,active
1775,49,NBFC,machinery loan,2092602.42,76193.98,2026-06-12,10.36,694667.21,1,active
1776,40,HDFC Bank,overdraft,6426869.17,228385.94,2027-02-27,9.31,1177590.48,2,active
1777,22,HDFC Bank,vehicle loan,7895330.95,286688.24,2026-06-03,10.24,3891813.1,0,active
1778,40,NBFC,business expansion loan,6793269.52,272202.54,2026-06-26,14.75,4285514.72,0,active
1779,26,ICICI Bank,invoice financing,5905870.85,250474.54,2026-06-20,17.56,3211201.84,2,active
1780,46,Axis Bank,overdraft,2552780.07,87014.34,2026-01-16,7.57,2220300.38,0,active
1781,44,Axis Bank,vehicle loan,8087585.15,288614.46,2026-07-13,9.49,2525302.04,1,active
1782,49,Axis Bank,vehicle loan,4082488.76,161473.77,2025-08-05,14.13,571777.9,0,active
1783,44,Axis Bank,overdraft,4490426.74,181874.76,2027-02-02,15.27,2625269.08,8,overdue
1784,38,ICICI Bank,working capital loan,9288330.34,368540.31,2027-03-16,14.28,7062326.05,0,active
1785,30,SBI,working capital loan,4895628.14,214115.74,2025-10-14,19.15,2838445.16,0,active
1786,1,HDFC Bank,invoice financing,8937244.14,375686.99,2026-06-09,17.11,2422198.03,0,active
1787,27,Axis Bank,vehicle loan,1707346.48,59505.77,2026-12-01,8.49,506172.13,0,active
1788,31,ICICI Bank,machinery loan,9340599.74,335820.51,2026-07-01,9.81,6323730.43,2,active
1789,48,NBFC,machinery loan,7029464.06,288403.29,2025-05-20,15.9,6056668.86,0,active
1790,8,Axis Bank,machinery loan,4438299.15,173882.7,2026-10-25,13.68,3962320.05,2,active
1791,6,ICICI Bank,business expansion loan,993978.05,37682.81,2026-08-23,12.16,660841.79,0,active
1792,14,Axis Bank,invoice financing,9840575.5,330916.69,2026-08-21,7.02,7362164.93,0,active
1793,22,ICICI Bank,working capital loan,1471154.89,59696.2,2026-01-18,15.36,494411.15,0,active
1794,25,Kotak,overdraft,8396897.83,313647.46,2026-03-07,11.49,3019300.94,0,active
1795,46,Axis Bank,machinery loan,6703176.34,236920.04,2027-03-14,9.08,4020485.57,0,active
1796,32,Axis Bank,vehicle loan,2027900.73,80952.67,2025-05-14,14.57,351075.36,8,overdue
1797,35,ICICI Bank,invoice financing,3225220.54,132001.11,2027-02-14,15.78,2002877.1,5,overdue
1798,48,SBI,vehicle loan,9182113.98,376721.73,2025-08-04,15.9,4941276.78,0,active
1799,8,NBFC,invoice financing,4570696.57,202418.38,2026-08-29,19.81,2098442.82,2,active
1800,20,Axis Bank,machinery loan,3785945.68,143781.8,2025-12-13,12.24,1870373.88,1,active
1801,25,NBFC,overdraft,5573596.58,236661.1,2027-01-17,17.62,1781188.91,0,active
1802,19,ICICI Bank,overdraft,6160951.74,239934.84,2026-09-14,13.4,4062282.5,0,active
1803,24,SBI,working capital loan,7579946.9,281426.58,2026-11-26,11.22,1749091.87,10,overdue
1804,16,NBFC,overdraft,3914970.41,153347.22,2026-11-09,13.67,1656967.3,5,overdue
1805,37,Axis Bank,working capital loan,3311777.9,134467.38,2027-01-26,15.39,2636802.86,0,active
1806,14,SBI,working capital loan,8951177.4,360085.98,2026-06-03,14.94,5359921.92,10,overdue
1807,48,Axis Bank,business expansion loan,8750012.24,343681.04,2025-10-24,13.8,2077940.55,0,active
1808,27,Axis Bank,business expansion loan,7997250.53,322511.34,2026-06-01,15.06,5078957.57,0,active
1809,32,HDFC Bank,working capital loan,1933596.32,79685.65,2026-03-09,16.12,1492513.48,0,active
1810,47,NBFC,invoice financing,5508115.83,203402.48,2027-04-08,10.98,1485128.06,0,active
1811,9,NBFC,working capital loan,9379315.93,413028.6,2025-11-12,19.51,4697720.6,0,active
1812,31,Kotak,vehicle loan,5066750.38,173212.49,2025-09-25,7.69,2492970.15,0,active
1813,14,HDFC Bank,business expansion loan,3025879.25,120362.75,2026-02-06,14.4,2418769.0,0,active
1814,15,HDFC Bank,overdraft,7254728.6,302723.7,2026-01-20,16.74,5726159.96,0,active
1815,37,NBFC,machinery loan,5022543.76,219122.42,2026-06-10,19.02,4082515.91,0,active
1816,38,SBI,business expansion loan,7878817.55,275189.59,2026-03-01,8.58,2252650.59,0,active
1817,45,Kotak,vehicle loan,6944685.2,306048.42,2025-11-20,19.55,3616314.67,0,active
1818,38,Axis Bank,machinery loan,7703188.86,340566.54,2027-02-04,19.72,4384513.21,0,active
1819,14,Axis Bank,overdraft,9354143.37,366318.65,2026-11-25,13.66,7644818.55,8,overdue
1820,13,Axis Bank,business expansion loan,4111744.17,159238.71,2026-08-23,13.14,963270.5,0,active
1821,17,SBI,invoice financing,5768824.24,220913.92,2025-11-15,12.62,3699219.71,0,active
1822,30,ICICI Bank,overdraft,675048.47,29507.12,2026-08-02,19.12,510617.63,0,active
1823,27,Kotak,invoice financing,2154098.18,85595.48,2026-09-14,14.35,1073760.28,0,active
1824,47,SBI,business expansion loan,6423510.69,226928.36,2026-04-04,9.06,1543290.79,0,active
1825,12,NBFC,invoice financing,2921526.47,102310.23,2027-03-07,8.69,907390.62,2,active
1826,36,ICICI Bank,vehicle loan,9820191.08,422049.99,2026-07-15,18.24,3687538.64,0,active
1827,25,HDFC Bank,invoice financing,6933242.45,259438.08,2025-11-12,11.57,3059155.89,2,active
1828,27,ICICI Bank,working capital loan,9104700.15,398659.41,2025-07-12,19.21,6692070.93,2,active
1829,24,HDFC Bank,invoice financing,6167648.64,229453.66,2026-07-10,11.31,3621331.82,8,overdue
1830,1,Kotak,working capital loan,2555747.84,101065.63,2025-05-03,14.12,992845.0,0,active
1831,24,Kotak,invoice financing,9620644.9,344525.98,2026-11-27,9.64,7105414.71,0,active
1832,5,Kotak,overdraft,1300996.8,43955.62,2025-09-22,7.21,968538.22,0,active
1833,46,Axis Bank,business expansion loan,3108501.85,134062.78,2026-05-22,18.42,1404073.3,0,active
1834,3,SBI,working capital loan,5368065.12,229186.56,2025-07-22,17.9,4734855.38,0,active
1835,31,HDFC Bank,business expansion loan,3981729.99,146007.83,2026-03-21,10.67,1909737.33,0,active
1836,7,ICICI Bank,machinery loan,7443664.97,271652.42,2025-07-23,10.46,4294653.67,1,active
1837,5,Axis Bank,machinery loan,6273397.92,259108.76,2025-06-13,16.23,3144227.82,0,active
1838,22,Axis Bank,overdraft,6636620.19,252099.39,2026-11-03,12.25,4890977.91,0,active
1839,10,SBI,working capital loan,8852736.75,329715.26,2026-01-02,11.36,5360472.31,0,active
1840,20,NBFC,working capital loan,7808546.75,342036.04,2025-07-24,19.23,949102.17,0,active
1841,17,HDFC Bank,working capital loan,1245418.61,53701.76,2026-01-09,18.41,782158.73,0,active
1842,25,ICICI Bank,business expansion loan,8257814.34,332055.89,2026-08-26,14.92,1054939.01,0,active
1843,45,NBFC,working capital loan,9825015.89,392291.05,2025-08-14,14.58,4707082.32,0,active
1844,50,NBFC,overdraft,9310769.36,315583.35,2027-01-24,7.34,6786984.02,0,active
1845,43,HDFC Bank,working capital loan,6983161.68,237563.28,2026-07-15,7.49,849235.24,0,active
1846,33,SBI,machinery loan,1207948.89,50384.89,2026-04-09,16.72,806331.14,0,active
1847,2,NBFC,overdraft,9098239.67,345834.2,2025-05-11,12.28,2463829.43,0,active
1848,37,Kotak,working capital loan,9449308.74,404220.43,2026-09-28,18.0,3490670.0,0,active
1849,6,Axis Bank,invoice financing,7171343.31,259443.26,2026-01-22,10.08,2962368.03,0,active
1850,26,Kotak,business expansion loan,7036512.14,295435.78,2026-04-16,17.05,4735102.65,1,active
1851,44,HDFC Bank,business expansion loan,7769604.06,286978.96,2025-12-02,10.99,3266008.44,0,active
1852,27,NBFC,machinery loan,4961858.24,207502.16,2025-08-09,16.85,1867665.63,0,active
1853,15,ICICI Bank,machinery loan,6387205.91,282758.06,2027-01-30,19.79,2903236.97,1,active
1854,14,Kotak,vehicle loan,2552590.44,103961.34,2026-12-11,15.54,804927.32,0,active
1855,31,Kotak,overdraft,5539420.15,219745.72,2026-11-03,14.27,3441346.93,1,active
1856,19,SBI,machinery loan,6452478.55,279517.79,2026-04-17,18.65,4897746.32,0,active
1857,20,NBFC,overdraft,6053410.61,225809.03,2025-04-10,11.43,660458.01,0,active
1858,12,SBI,invoice financing,7671625.04,275560.51,2026-01-24,9.77,4192715.36,2,active
1859,27,NBFC,machinery loan,4787573.61,197899.67,2027-02-28,16.27,1853490.2,0,active
1860,21,Kotak,machinery loan,4508617.35,155634.97,2025-07-28,8.09,4013615.58,0,active
1861,40,Kotak,working capital loan,6874628.98,265437.06,2026-09-28,13.0,2182529.18,2,active
1862,19,Kotak,overdraft,8505087.35,331580.28,2026-02-11,13.45,5903599.88,0,active
1863,5,HDFC Bank,working capital loan,7380631.51,276363.65,2026-05-29,11.6,3479101.79,0,active
1864,28,Axis Bank,vehicle loan,4766725.7,186630.55,2025-04-30,13.65,1392477.49,0,active
1865,3,Kotak,vehicle loan,6259855.55,250568.11,2025-12-24,14.7,3639082.07,0,active
1866,11,Axis Bank,vehicle loan,8800355.35,338251.44,2025-06-18,12.79,1226551.78,0,active
1867,29,Axis Bank,invoice financing,9931480.58,349201.89,2027-02-08,8.86,3396075.86,0,active
1868,41,SBI,business expansion loan,3278563.82,130933.09,2026-03-02,14.59,1019582.8,0,active
1869,18,NBFC,business expansion loan,4787712.22,191840.97,2026-01-29,14.75,4291284.87,2,active
1870,50,HDFC Bank,vehicle loan,9446087.35,340715.12,2026-09-26,9.95,6071129.46,5,overdue
1871,34,HDFC Bank,vehicle loan,7784964.7,317842.81,2025-07-04,15.66,3710461.97,2,active
1872,33,ICICI Bank,working capital loan,9366060.38,334628.52,2025-09-03,9.54,6079281.37,0,active
1873,1,HDFC Bank,machinery loan,3349872.11,122279.64,2026-05-05,10.47,2621931.48,0,active
1874,41,NBFC,vehicle loan,4163291.14,162102.37,2025-09-27,13.39,2153769.75,0,active
1875,24,HDFC Bank,overdraft,3926342.57,156083.02,2025-11-16,14.37,2898063.73,2,active
1876,9,HDFC Bank,machinery loan,704376.12,30976.9,2026-08-11,19.44,489354.17,0,active
1877,43,NBFC,working capital loan,6833700.85,238856.83,2026-10-18,8.61,1742067.12,0,active
1878,13,NBFC,overdraft,9278623.06,395991.01,2026-07-03,17.88,5990811.27,0,active
1879,11,HDFC Bank,overdraft,1277986.06,51378.59,2025-05-16,14.91,979089.47,0,active
1880,34,Axis Bank,machinery loan,7981809.47,283243.38,2025-08-12,9.25,3404545.36,0,active
1881,25,NBFC,machinery loan,2972955.5,129108.85,2026-03-09,18.78,2444992.42,0,active
1882,27,SBI,vehicle loan,6246079.0,251317.93,2027-03-13,14.95,1042302.78,2,active
1883,15,Kotak,overdraft,4834983.53,203243.91,2025-05-15,17.11,2523022.63,2,active
1884,8,ICICI Bank,business expansion loan,4163593.12,140706.32,2027-01-15,7.22,642950.5,0,active
1885,12,HDFC Bank,business expansion loan,9911299.33,352869.79,2025-07-06,9.39,2601481.9,1,active
1886,29,Kotak,invoice financing,5073420.53,170903.81,2027-04-04,7.09,2617952.57,0,active
1887,38,SBI,invoice financing,9777174.28,349072.28,2026-05-29,9.51,3094460.85,0,active
1888,17,Axis Bank,machinery loan,4645415.89,185326.29,2025-08-19,14.54,1912112.98,0,active
1889,35,HDFC Bank,vehicle loan,3019342.3,121939.49,2025-12-12,15.13,1229475.54,0,active
1890,7,HDFC Bank,invoice financing,5181238.42,187100.28,2026-11-01,10.0,1093764.57,1,active
1891,9,SBI,vehicle loan,6130021.18,257631.17,2025-05-11,17.1,3560376.07,0,active
1892,3,SBI,machinery loan,7934748.86,270861.47,2025-12-27,7.63,6002485.09,0,active
1893,2,Kotak,vehicle loan,2889508.98,110146.48,2026-09-16,12.41,1069692.34,0,active
1894,28,HDFC Bank,working capital loan,7986926.43,316171.36,2025-06-07,14.17,1749316.75,0,active
1895,28,Kotak,invoice financing,860992.46,29713.81,2025-07-02,8.08,766633.73,0,active
1896,20,HDFC Bank,invoice financing,1524893.36,57632.5,2026-08-15,12.02,200115.02,0,active
1897,3,SBI,invoice financing,4235647.51,173355.64,2027-01-11,15.78,3185035.3,0,active
1898,20,SBI,overdraft,5400488.55,239076.63,2026-07-23,19.79,3389305.89,0,active
1899,44,ICICI Bank,machinery loan,6523612.4,283903.99,2025-06-04,18.89,2472741.4,0,active
1900,16,NBFC,overdraft,8220662.56,313983.64,2025-08-26,12.5,5526235.79,1,active
1901,34,Kotak,invoice financing,3992661.72,145443.79,2025-12-08,10.38,3493367.47,2,active
1902,9,Kotak,vehicle loan,1339321.3,47973.75,2026-12-27,9.65,197025.14,2,active
1903,35,HDFC Bank,business expansion loan,4861996.59,168279.1,2025-12-29,8.2,1660635.71,2,active
1904,1,NBFC,invoice financing,1841482.4,75751.42,2025-12-21,16.03,1013024.06,2,active
1905,30,ICICI Bank,machinery loan,6582032.55,222984.64,2026-09-15,7.32,1511942.03,0,active
1906,11,NBFC,working capital loan,9782466.78,398255.09,2026-12-13,15.52,7001275.51,0,active
1907,30,SBI,overdraft,7161549.58,270308.71,2026-02-17,11.96,3020679.46,0,active
1908,50,Kotak,working capital loan,7104400.62,264185.03,2026-08-01,11.29,3360655.21,0,active
1909,7,Axis Bank,invoice financing,8253061.88,324230.71,2027-01-28,13.81,912550.28,0,active
1910,20,HDFC Bank,machinery loan,562685.45,23371.77,2025-05-22,16.51,504522.18,0,active
1911,47,ICICI Bank,invoice financing,7543801.99,316420.58,2026-06-30,17.0,4187062.25,5,overdue
1912,44,HDFC Bank,invoice financing,3607776.94,147778.55,2025-09-22,15.82,1063665.81,0,active
1913,34,NBFC,overdraft,5678376.28,239028.09,2026-12-27,17.18,1282128.59,0,active
1914,42,HDFC Bank,overdraft,1627269.33,67441.27,2027-02-05,16.4,937028.05,0,active
1915,12,Kotak,vehicle loan,6025837.84,224780.49,2025-12-23,11.43,4446149.06,2,active
1916,7,HDFC Bank,overdraft,6084257.34,211292.74,2027-02-19,8.34,3213001.61,0,active
1917,49,ICICI Bank,machinery loan,4708258.52,200310.24,2025-11-30,17.72,3163687.89,5,overdue
1918,17,SBI,machinery loan,8148651.38,313949.43,2025-12-25,12.9,4179894.95,0,active
1919,40,ICICI Bank,overdraft,7344489.57,274826.72,2025-09-04,11.57,1752553.87,2,active
1920,36,Kotak,vehicle loan,7691216.23,341511.37,2026-03-12,19.95,1411427.46,0,active
1921,15,HDFC Bank,vehicle loan,1971822.59,81047.39,2025-04-24,15.99,1250861.97,5,overdue
1922,3,NBFC,working capital loan,9252929.77,365824.86,2025-06-24,14.11,5767786.79,1,active
1923,28,NBFC,vehicle loan,7438580.62,300105.4,2026-12-26,15.08,4237201.25,0,active
1924,36,ICICI Bank,overdraft,9615726.92,367748.13,2025-04-23,12.56,7112756.65,8,overdue
1925,37,NBFC,machinery loan,2498941.13,89177.49,2026-09-16,9.49,2085876.59,0,active
1926,6,NBFC,vehicle loan,4299746.79,182643.69,2026-05-04,17.64,3803449.66,2,active
1927,35,ICICI Bank,overdraft,6954080.18,299740.17,2027-01-31,18.39,5613884.07,0,active
1928,21,Kotak,business expansion loan,9093235.74,328139.52,2027-01-08,9.97,6665020.95,0,active
1929,7,HDFC Bank,overdraft,6332770.94,270110.27,2026-10-03,17.85,4440249.64,0,active
1930,2,NBFC,machinery loan,4664954.18,179924.69,2025-09-06,12.95,1122339.07,0,active
1931,19,HDFC Bank,overdraft,6545852.31,226559.22,2026-05-20,8.2,5329827.81,2,active
1932,37,HDFC Bank,working capital loan,3144165.7,137775.59,2025-04-13,19.25,2323587.46,0,active
1933,40,Axis Bank,overdraft,2981713.93,130209.79,2025-06-12,19.07,406656.74,0,active
1934,50,SBI,working capital loan,9557608.16,398419.52,2026-08-29,16.69,1432452.58,0,active
1935,26,Axis Bank,machinery loan,9652766.2,419198.19,2025-10-14,18.78,3628023.32,8,overdue
1936,43,Axis Bank,overdraft,5269350.39,181060.73,2025-12-08,7.9,3805833.28,2,active
1937,28,ICICI Bank,working capital loan,2452397.21,86453.81,2025-08-24,8.97,2080807.06,0,active
1938,20,SBI,vehicle loan,5940194.23,206438.25,2026-01-25,8.37,3262495.72,0,active
1939,39,Axis Bank,vehicle loan,642743.94,26332.86,2026-04-06,15.83,423937.7,0,active
1940,6,HDFC Bank,overdraft,9090910.38,322828.33,2027-01-19,9.28,1289580.14,8,overdue
1941,21,NBFC,working capital loan,8215507.45,289619.46,2027-03-23,8.97,1870130.95,0,active
1942,20,HDFC Bank,business expansion loan,3220152.48,124789.85,2025-12-12,13.17,585493.17,0,active
1943,36,Axis Bank,working capital loan,6265669.77,247250.29,2025-08-03,14.02,1408771.09,0,active
1944,33,NBFC,business expansion loan,3163920.79,116889.3,2025-07-09,11.0,1109204.9,5,overdue
1945,7,HDFC Bank,working capital loan,9145204.8,391287.75,2026-08-30,18.01,3263561.24,2,active
1946,33,ICICI Bank,working capital loan,3465798.89,116720.4,2025-12-23,7.08,785028.96,0,active
1947,15,SBI,machinery loan,865458.52,37433.49,2025-08-04,18.57,574982.34,0,active
1948,13,HDFC Bank,overdraft,2946953.44,130410.88,2026-11-06,19.77,557194.15,0,active
1949,39,HDFC Bank,working capital loan,7677416.49,339491.09,2026-10-03,19.73,2843516.28,0,active
1950,50,Axis Bank,business expansion loan,6700487.06,259439.14,2025-11-10,13.13,2392572.74,0,active
1951,17,Kotak,vehicle loan,4389298.87,182643.6,2025-06-19,16.6,1383372.64,0,active
1952,9,HDFC Bank,vehicle loan,923782.29,35691.36,2027-01-29,13.03,310218.0,1,active
1953,12,Kotak,machinery loan,1431682.12,54765.82,2025-12-21,12.57,1220627.99,0,active
1954,15,NBFC,machinery loan,6443615.93,283000.03,2025-07-13,19.37,2589777.07,0,active
1955,10,Axis Bank,working capital loan,5072137.36,172509.03,2026-10-22,7.48,1168069.34,0,active
1956,34,NBFC,business expansion loan,4859683.39,176703.49,2026-05-23,10.3,774126.37,0,active
1957,19,Axis Bank,vehicle loan,4901579.11,198445.88,2026-08-23,15.25,518782.36,0,active
1958,48,NBFC,business expansion loan,9229974.56,358302.48,2025-06-06,13.25,4672461.97,0,active
1959,17,NBFC,vehicle loan,3392116.06,150308.43,2025-12-20,19.84,2209850.39,0,active
1960,37,ICICI Bank,business expansion loan,4963152.19,190143.88,2026-10-24,12.64,2599080.33,0,active
1961,8,ICICI Bank,vehicle loan,972139.9,32861.03,2026-02-20,7.23,344280.3,0,active
1962,28,ICICI Bank,working capital loan,7656443.37,302450.78,2027-01-31,14.07,5759025.84,0,active
1963,50,Axis Bank,working capital loan,2657641.87,106003.0,2027-01-21,14.53,604367.11,1,active
1964,9,ICICI Bank,overdraft,1561513.17,60044.52,2027-01-20,12.81,973158.7,0,active
1965,36,SBI,machinery loan,4660431.57,184993.24,2025-10-01,14.3,3289375.41,0,active
1966,28,Kotak,machinery loan,3717992.84,147738.58,2026-08-02,14.35,933716.55,0,active
1967,18,NBFC,business expansion loan,723420.16,28836.33,2025-07-01,14.5,259117.64,10,overdue
1968,23,NBFC,working capital loan,2783659.5,114532.12,2026-05-01,16.04,1831574.8,0,active
1969,38,HDFC Bank,machinery loan,3761213.22,133470.83,2026-05-03,9.25,1896660.97,0,active
1970,28,SBI,overdraft,2834323.08,125662.86,2025-08-09,19.87,1378616.34,5,overdue
1971,25,Axis Bank,machinery loan,9334072.12,355109.59,2025-11-22,12.32,2730618.3,2,active
1972,27,SBI,vehicle loan,7114440.06,298885.53,2027-03-18,17.08,5508821.45,0,active
1973,35,ICICI Bank,business expansion loan,2639939.47,117264.64,2026-07-09,19.97,1820279.24,0,active
1974,3,Kotak,working capital loan,6534109.5,231216.72,2026-06-23,9.13,1892006.86,0,active
1975,42,ICICI Bank,invoice financing,9462134.4,361637.52,2026-05-20,12.53,1778670.95,2,active
1976,32,NBFC,machinery loan,5452008.73,213052.39,2025-06-27,13.56,1452173.38,5,overdue
1977,11,ICICI Bank,vehicle loan,7627908.69,285813.5,2025-07-29,11.63,4157129.13,1,active
1978,40,Axis Bank,overdraft,4337944.5,181410.43,2027-01-09,16.85,2201734.73,0,active
1979,26,NBFC,invoice financing,5000709.46,193416.33,2026-09-14,13.08,4188452.4,0,active
1980,31,HDFC Bank,machinery loan,7999864.68,350616.29,2027-01-28,19.26,4599862.77,0,active
1981,26,SBI,vehicle loan,5998154.04,258287.18,2026-05-31,18.34,2119227.17,0,active
1982,38,Kotak,overdraft,9484847.27,332786.41,2025-11-19,8.77,6613683.7,0,active
1983,38,SBI,invoice financing,4934498.1,167416.55,2026-02-26,7.38,1728566.72,0,active
1984,17,SBI,vehicle loan,4360090.84,160063.78,2025-10-03,10.72,2412053.34,0,active
1985,38,HDFC Bank,machinery loan,3709741.49,128831.08,2026-02-19,8.34,1667593.91,2,active
1986,7,HDFC Bank,working capital loan,6295288.92,237874.49,2027-04-03,12.01,954094.24,0,active
1987,19,NBFC,overdraft,6341840.27,277843.07,2027-01-22,19.24,5046058.57,0,active
1988,3,ICICI Bank,vehicle loan,4819788.7,199191.16,2025-09-10,16.26,1673627.02,1,active
1989,15,ICICI Bank,working capital loan,3930559.5,159788.16,2026-01-27,15.45,1288969.55,1,active
1990,36,ICICI Bank,vehicle loan,6930644.78,270372.15,2025-10-18,13.48,6208545.2,0,active
1991,25,Axis Bank,machinery loan,5696715.89,211079.15,2026-03-24,11.13,2550296.63,0,active
1992,6,HDFC Bank,working capital loan,8393718.29,295272.36,2027-04-05,8.88,4338483.89,1,active
1993,7,ICICI Bank,overdraft,1342345.91,57444.95,2025-05-02,18.02,321037.61,0,active
1994,10,ICICI Bank,invoice financing,2098934.13,72314.11,2026-11-23,8.01,388138.28,0,active
1995,47,Axis Bank,business expansion loan,4848564.48,213996.78,2027-03-23,19.63,832919.08,0,active
1996,13,SBI,invoice financing,8167682.71,345379.54,2025-05-20,17.41,5880927.49,0,active
1997,37,HDFC Bank,invoice financing,4769891.99,211875.95,2025-08-23,19.97,2597409.05,0,active
